"data.key.column","Identity","interaction","name","P.adjusted","selected","shared interaction","shared name","source","target"
"405791","14.36","interacts with","g11567.pdb (interacts with) Gpal_D383_g07903.pdb","0.0420933","false","interacts with","g11567.pdb (interacts with) Gpal_D383_g07903.pdb","g11567.pdb","Gpal_D383_g07903.pdb"
"405788","13.14","interacts with","g11567.pdb (interacts with) Gpal_D383_g07646.pdb","0.002181","false","interacts with","g11567.pdb (interacts with) Gpal_D383_g07646.pdb","g11567.pdb","Gpal_D383_g07646.pdb"
"405785","11.29","interacts with","g11567.pdb (interacts with) Gpal_D383_g07462.pdb","1.469994E-5","false","interacts with","g11567.pdb (interacts with) Gpal_D383_g07462.pdb","g11567.pdb","Gpal_D383_g07462.pdb"
"405782","12.8","interacts with","g11567.pdb (interacts with) Gpal_D383_g06801.pdb","0.00340236","false","interacts with","g11567.pdb (interacts with) Gpal_D383_g06801.pdb","g11567.pdb","Gpal_D383_g06801.pdb"
"405779","10.61","interacts with","g11567.pdb (interacts with) Gpal_D383_g06511.pdb","0.0482001","false","interacts with","g11567.pdb (interacts with) Gpal_D383_g06511.pdb","g11567.pdb","Gpal_D383_g06511.pdb"
"405776","21.67","interacts with","g11567.pdb (interacts with) Gpal_D383_g02298.pdb","0.001725171","false","interacts with","g11567.pdb (interacts with) Gpal_D383_g02298.pdb","g11567.pdb","Gpal_D383_g02298.pdb"
"405773","21.67","interacts with","g11565.pdb (interacts with) Gpal_D383_g09177.pdb","0.0231186","false","interacts with","g11565.pdb (interacts with) Gpal_D383_g09177.pdb","g11565.pdb","Gpal_D383_g09177.pdb"
"405770","15.85","interacts with","g11565.pdb (interacts with) Gpal_D383_g07905.pdb","2.3991E-4","false","interacts with","g11565.pdb (interacts with) Gpal_D383_g07905.pdb","g11565.pdb","Gpal_D383_g07905.pdb"
"405767","15.85","interacts with","g11565.pdb (interacts with) Gpal_D383_g07903.pdb","0.00484182","false","interacts with","g11565.pdb (interacts with) Gpal_D383_g07903.pdb","g11565.pdb","Gpal_D383_g07903.pdb"
"405764","13.81","interacts with","g11565.pdb (interacts with) Gpal_D383_g07646.pdb","2.50815E-4","false","interacts with","g11565.pdb (interacts with) Gpal_D383_g07646.pdb","g11565.pdb","Gpal_D383_g07646.pdb"
"405761","16.85","interacts with","g11565.pdb (interacts with) Gpal_D383_g07462.pdb","2.113389E-5","false","interacts with","g11565.pdb (interacts with) Gpal_D383_g07462.pdb","g11565.pdb","Gpal_D383_g07462.pdb"
"405758","16.97","interacts with","g11565.pdb (interacts with) Gpal_D383_g06801.pdb","2.31186E-4","false","interacts with","g11565.pdb (interacts with) Gpal_D383_g06801.pdb","g11565.pdb","Gpal_D383_g06801.pdb"
"405755","12.78","interacts with","g11565.pdb (interacts with) Gpal_D383_g02778.pdb","6.73929E-4","false","interacts with","g11565.pdb (interacts with) Gpal_D383_g02778.pdb","g11565.pdb","Gpal_D383_g02778.pdb"
"405752","21.55","interacts with","g11565.pdb (interacts with) Gpal_D383_g02298.pdb","7.04463E-5","false","interacts with","g11565.pdb (interacts with) Gpal_D383_g02298.pdb","g11565.pdb","Gpal_D383_g02298.pdb"
"405749","14.29","interacts with","g11565.pdb (interacts with) Gpal_D383_g01772.pdb","0.00268263","false","interacts with","g11565.pdb (interacts with) Gpal_D383_g01772.pdb","g11565.pdb","Gpal_D383_g01772.pdb"
"404879","13.17","interacts with","g11377.pdb (interacts with) Gpal_D383_g07905.pdb","0.00826599","false","interacts with","g11377.pdb (interacts with) Gpal_D383_g07905.pdb","g11377.pdb","Gpal_D383_g07905.pdb"
"404876","14.72","interacts with","g11377.pdb (interacts with) Gpal_D383_g07646.pdb","0.001258437","false","interacts with","g11377.pdb (interacts with) Gpal_D383_g07646.pdb","g11377.pdb","Gpal_D383_g07646.pdb"
"404873","14.11","interacts with","g11377.pdb (interacts with) Gpal_D383_g07462.pdb","0.00322788","false","interacts with","g11377.pdb (interacts with) Gpal_D383_g07462.pdb","g11377.pdb","Gpal_D383_g07462.pdb"
"404870","12.5","interacts with","g11377.pdb (interacts with) Gpal_D383_g06511.pdb","0.00342417","false","interacts with","g11377.pdb (interacts with) Gpal_D383_g06511.pdb","g11377.pdb","Gpal_D383_g06511.pdb"
"404867","15.38","interacts with","g11377.pdb (interacts with) Gpal_D383_g02298.pdb","7.21911E-6","false","interacts with","g11377.pdb (interacts with) Gpal_D383_g02298.pdb","g11377.pdb","Gpal_D383_g02298.pdb"
"404783","24.06","interacts with","g11206.pdb (interacts with) Gpal_D383_g09177.pdb","1.472175E-5","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g09177.pdb","g11206.pdb","Gpal_D383_g09177.pdb"
"404780","26.06","interacts with","g11206.pdb (interacts with) Gpal_D383_g07905.pdb","6.36852E-9","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g07905.pdb","g11206.pdb","Gpal_D383_g07905.pdb"
"404777","21.77","interacts with","g11206.pdb (interacts with) Gpal_D383_g07903.pdb","6.23766E-8","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g07903.pdb","g11206.pdb","Gpal_D383_g07903.pdb"
"404774","24.31","interacts with","g11206.pdb (interacts with) Gpal_D383_g07646.pdb","1.681551E-8","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g07646.pdb","g11206.pdb","Gpal_D383_g07646.pdb"
"404771","26.53","interacts with","g11206.pdb (interacts with) Gpal_D383_g07462.pdb","1.742619E-9","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g07462.pdb","g11206.pdb","Gpal_D383_g07462.pdb"
"404768","25.2","interacts with","g11206.pdb (interacts with) Gpal_D383_g06801.pdb","1.06869E-7","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g06801.pdb","g11206.pdb","Gpal_D383_g06801.pdb"
"404765","19.59","interacts with","g11206.pdb (interacts with) Gpal_D383_g06511.pdb","5.53974E-10","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g06511.pdb","g11206.pdb","Gpal_D383_g06511.pdb"
"404762","22.76","interacts with","g11206.pdb (interacts with) Gpal_D383_g02778.pdb","4.88544E-8","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g02778.pdb","g11206.pdb","Gpal_D383_g02778.pdb"
"404759","21.48","interacts with","g11206.pdb (interacts with) Gpal_D383_g02298.pdb","4.42743E-6","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g02298.pdb","g11206.pdb","Gpal_D383_g02298.pdb"
"404756","18.75","interacts with","g11206.pdb (interacts with) Gpal_D383_g01772.pdb","3.07521E-5","false","interacts with","g11206.pdb (interacts with) Gpal_D383_g01772.pdb","g11206.pdb","Gpal_D383_g01772.pdb"
"417389","31.5","interacts with","g8598.pdb (interacts with) Gpal_D383_g05123.pdb","0.00270444","false","interacts with","g8598.pdb (interacts with) Gpal_D383_g05123.pdb","g8598.pdb","Gpal_D383_g05123.pdb"
"417098","40.54","interacts with","g8485.pdb (interacts with) Gpal_D383_g10857.pdb","0.0","false","interacts with","g8485.pdb (interacts with) Gpal_D383_g10857.pdb","g8485.pdb","Gpal_D383_g10857.pdb"
"403745","17.33","interacts with","g10628.pdb (interacts with) Gpal_D383_g10857.pdb","3.75132E-6","false","interacts with","g10628.pdb (interacts with) Gpal_D383_g10857.pdb","g10628.pdb","Gpal_D383_g10857.pdb"
"417095","39.79","interacts with","g8481.pdb (interacts with) Gpal_D383_g05443.pdb","0.0","false","interacts with","g8481.pdb (interacts with) Gpal_D383_g05443.pdb","g8481.pdb","Gpal_D383_g05443.pdb"
"411770","51.08","interacts with","g4483.pdb (interacts with) Gpal_D383_g05443.pdb","0.0","false","interacts with","g4483.pdb (interacts with) Gpal_D383_g05443.pdb","g4483.pdb","Gpal_D383_g05443.pdb"
"411767","51.0","interacts with","g4481.pdb (interacts with) Gpal_D383_g05443.pdb","0.0","false","interacts with","g4481.pdb (interacts with) Gpal_D383_g05443.pdb","g4481.pdb","Gpal_D383_g05443.pdb"
"403358","50.0","interacts with","g10142.pdb (interacts with) Gpal_D383_g05443.pdb","0.0","false","interacts with","g10142.pdb (interacts with) Gpal_D383_g05443.pdb","g10142.pdb","Gpal_D383_g05443.pdb"
"417089","9.42","interacts with","g847.pdb (interacts with) Gpal_D383_g02679.pdb","0.00704463","false","interacts with","g847.pdb (interacts with) Gpal_D383_g02679.pdb","g847.pdb","Gpal_D383_g02679.pdb"
"417092","60.34","interacts with","g847.pdb (interacts with) Gpal_D383_g09712.pdb","0.0","false","interacts with","g847.pdb (interacts with) Gpal_D383_g09712.pdb","g847.pdb","Gpal_D383_g09712.pdb"
"417086","18.64","interacts with","g847.pdb (interacts with) Gpal_D383_g00425.pdb","6.34671E-5","false","interacts with","g847.pdb (interacts with) Gpal_D383_g00425.pdb","g847.pdb","Gpal_D383_g00425.pdb"
"408287","18.47","interacts with","g1765.pdb (interacts with) Gpal_D383_g09712.pdb","3.94761E-6","false","interacts with","g1765.pdb (interacts with) Gpal_D383_g09712.pdb","g1765.pdb","Gpal_D383_g09712.pdb"
"408284","22.43","interacts with","g1765.pdb (interacts with) Gpal_D383_g00425.pdb","1.884384E-4","false","interacts with","g1765.pdb (interacts with) Gpal_D383_g00425.pdb","g1765.pdb","Gpal_D383_g00425.pdb"
"417062","60.0","interacts with","g8390.pdb (interacts with) Gpal_D383_g16465.pdb","4.20933E-9","false","interacts with","g8390.pdb (interacts with) Gpal_D383_g16465.pdb","g8390.pdb","Gpal_D383_g16465.pdb"
"417059","23.5","interacts with","g8387.pdb (interacts with) Gpal_D383_g15666.pdb","0.00920382","false","interacts with","g8387.pdb (interacts with) Gpal_D383_g15666.pdb","g8387.pdb","Gpal_D383_g15666.pdb"
"417056","8.41","interacts with","g8387.pdb (interacts with) Gpal_D383_g13438.pdb","0.01254075","false","interacts with","g8387.pdb (interacts with) Gpal_D383_g13438.pdb","g8387.pdb","Gpal_D383_g13438.pdb"
"417005","35.44","interacts with","g8362.pdb (interacts with) Gpal_D383_g03904.pdb","0.00826599","false","interacts with","g8362.pdb (interacts with) Gpal_D383_g03904.pdb","g8362.pdb","Gpal_D383_g03904.pdb"
"403349","46.43","interacts with","g10138.pdb (interacts with) Gpal_D383_g03904.pdb","8.04789E-6","false","interacts with","g10138.pdb (interacts with) Gpal_D383_g03904.pdb","g10138.pdb","Gpal_D383_g03904.pdb"
"416456","11.11","interacts with","g8167.pdb (interacts with) Gpal_D383_g12705.pdb","0.00634671","false","interacts with","g8167.pdb (interacts with) Gpal_D383_g12705.pdb","g8167.pdb","Gpal_D383_g12705.pdb"
"416453","10.36","interacts with","g8167.pdb (interacts with) Gpal_D383_g04488.pdb","0.01480899","false","interacts with","g8167.pdb (interacts with) Gpal_D383_g04488.pdb","g8167.pdb","Gpal_D383_g04488.pdb"
"416450","13.06","interacts with","g8162.pdb (interacts with) Gpal_D383_g12705.pdb","1.827678E-4","false","interacts with","g8162.pdb (interacts with) Gpal_D383_g12705.pdb","g8162.pdb","Gpal_D383_g12705.pdb"
"416447","13.1","interacts with","g8162.pdb (interacts with) Gpal_D383_g04488.pdb","1.376211E-5","false","interacts with","g8162.pdb (interacts with) Gpal_D383_g04488.pdb","g8162.pdb","Gpal_D383_g04488.pdb"
"412454","10.2","interacts with","g5212.pdb (interacts with) Gpal_D383_g12705.pdb","8.48409E-5","false","interacts with","g5212.pdb (interacts with) Gpal_D383_g12705.pdb","g5212.pdb","Gpal_D383_g12705.pdb"
"412451","12.79","interacts with","g5212.pdb (interacts with) Gpal_D383_g04488.pdb","6.60843E-5","false","interacts with","g5212.pdb (interacts with) Gpal_D383_g04488.pdb","g5212.pdb","Gpal_D383_g04488.pdb"
"408263","11.2","interacts with","g1573.pdb (interacts with) Gpal_D383_g12705.pdb","0.001572501","false","interacts with","g1573.pdb (interacts with) Gpal_D383_g12705.pdb","g1573.pdb","Gpal_D383_g12705.pdb"
"408260","10.23","interacts with","g1573.pdb (interacts with) Gpal_D383_g04488.pdb","0.00220281","false","interacts with","g1573.pdb (interacts with) Gpal_D383_g04488.pdb","g1573.pdb","Gpal_D383_g04488.pdb"
"416432","43.07","interacts with","g8157.pdb (interacts with) Gpal_D383_g17945.pdb","7.26273E-13","false","interacts with","g8157.pdb (interacts with) Gpal_D383_g17945.pdb","g8157.pdb","Gpal_D383_g17945.pdb"
"416429","43.94","interacts with","g8157.pdb (interacts with) Gpal_D383_g11254.pdb","0.0","false","interacts with","g8157.pdb (interacts with) Gpal_D383_g11254.pdb","g8157.pdb","Gpal_D383_g11254.pdb"
"416426","41.61","interacts with","g8157.pdb (interacts with) Gpal_D383_g10972.pdb","0.0","false","interacts with","g8157.pdb (interacts with) Gpal_D383_g10972.pdb","g8157.pdb","Gpal_D383_g10972.pdb"
"416423","25.39","interacts with","g8157.pdb (interacts with) Gpal_D383_g02271.pdb","2.42091E-13","false","interacts with","g8157.pdb (interacts with) Gpal_D383_g02271.pdb","g8157.pdb","Gpal_D383_g02271.pdb"
"403730","30.94","interacts with","g10542.pdb (interacts with) Gpal_D383_g17945.pdb","2.48634E-7","false","interacts with","g10542.pdb (interacts with) Gpal_D383_g17945.pdb","g10542.pdb","Gpal_D383_g17945.pdb"
"403727","37.81","interacts with","g10542.pdb (interacts with) Gpal_D383_g11254.pdb","0.0","false","interacts with","g10542.pdb (interacts with) Gpal_D383_g11254.pdb","g10542.pdb","Gpal_D383_g11254.pdb"
"403724","32.03","interacts with","g10542.pdb (interacts with) Gpal_D383_g10972.pdb","0.0","false","interacts with","g10542.pdb (interacts with) Gpal_D383_g10972.pdb","g10542.pdb","Gpal_D383_g10972.pdb"
"403721","25.73","interacts with","g10542.pdb (interacts with) Gpal_D383_g02271.pdb","0.0","false","interacts with","g10542.pdb (interacts with) Gpal_D383_g02271.pdb","g10542.pdb","Gpal_D383_g02271.pdb"
"416318","39.46","interacts with","g8099.pdb (interacts with) Gpal_D383_g09585.pdb","7.56807E-5","false","interacts with","g8099.pdb (interacts with) Gpal_D383_g09585.pdb","g8099.pdb","Gpal_D383_g09585.pdb"
"416264","61.89","interacts with","g8054.pdb (interacts with) Gpal_D383_g05433.pdb","0.0","false","interacts with","g8054.pdb (interacts with) Gpal_D383_g05433.pdb","g8054.pdb","Gpal_D383_g05433.pdb"
"416261","28.49","interacts with","g8054.pdb (interacts with) Gpal_D383_g04643.pdb","4.84182E-13","false","interacts with","g8054.pdb (interacts with) Gpal_D383_g04643.pdb","g8054.pdb","Gpal_D383_g04643.pdb"
"416258","26.79","interacts with","g8054.pdb (interacts with) Gpal_D383_g04579.pdb","0.0","false","interacts with","g8054.pdb (interacts with) Gpal_D383_g04579.pdb","g8054.pdb","Gpal_D383_g04579.pdb"
"404513","34.11","interacts with","g10942.pdb (interacts with) Gpal_D383_g05433.pdb","0.0","false","interacts with","g10942.pdb (interacts with) Gpal_D383_g05433.pdb","g10942.pdb","Gpal_D383_g05433.pdb"
"404510","64.74","interacts with","g10942.pdb (interacts with) Gpal_D383_g04643.pdb","0.0","false","interacts with","g10942.pdb (interacts with) Gpal_D383_g04643.pdb","g10942.pdb","Gpal_D383_g04643.pdb"
"404507","61.51","interacts with","g10942.pdb (interacts with) Gpal_D383_g04579.pdb","0.0","false","interacts with","g10942.pdb (interacts with) Gpal_D383_g04579.pdb","g10942.pdb","Gpal_D383_g04579.pdb"
"416111","22.84","interacts with","g7801.pdb (interacts with) Gpal_D383_g05444.pdb","0.01448184","false","interacts with","g7801.pdb (interacts with) Gpal_D383_g05444.pdb","g7801.pdb","Gpal_D383_g05444.pdb"
"416075","23.18","interacts with","g7784.pdb (interacts with) Gpal_D383_g09917.pdb","0.0","false","interacts with","g7784.pdb (interacts with) Gpal_D383_g09917.pdb","g7784.pdb","Gpal_D383_g09917.pdb"
"416072","19.55","interacts with","g7784.pdb (interacts with) Gpal_D383_g02666.pdb","3.14064E-12","false","interacts with","g7784.pdb (interacts with) Gpal_D383_g02666.pdb","g7784.pdb","Gpal_D383_g02666.pdb"
"416069","53.14","interacts with","g7784.pdb (interacts with) Gpal_D383_g01598.pdb","1.114491E-11","false","interacts with","g7784.pdb (interacts with) Gpal_D383_g01598.pdb","g7784.pdb","Gpal_D383_g01598.pdb"
"403742","24.79","interacts with","g10553.pdb (interacts with) Gpal_D383_g09917.pdb","1.064328E-11","false","interacts with","g10553.pdb (interacts with) Gpal_D383_g09917.pdb","g10553.pdb","Gpal_D383_g09917.pdb"
"403739","21.26","interacts with","g10553.pdb (interacts with) Gpal_D383_g02666.pdb","3.14064E-7","false","interacts with","g10553.pdb (interacts with) Gpal_D383_g02666.pdb","g10553.pdb","Gpal_D383_g02666.pdb"
"403736","26.96","interacts with","g10553.pdb (interacts with) Gpal_D383_g01598.pdb","8.39685E-9","false","interacts with","g10553.pdb (interacts with) Gpal_D383_g01598.pdb","g10553.pdb","Gpal_D383_g01598.pdb"
"403346","15.52","interacts with","g10119.pdb (interacts with) Gpal_D383_g09917.pdb","8.24418E-9","false","interacts with","g10119.pdb (interacts with) Gpal_D383_g09917.pdb","g10119.pdb","Gpal_D383_g09917.pdb"
"403343","14.47","interacts with","g10119.pdb (interacts with) Gpal_D383_g02666.pdb","4.01304E-4","false","interacts with","g10119.pdb (interacts with) Gpal_D383_g02666.pdb","g10119.pdb","Gpal_D383_g02666.pdb"
"403340","13.14","interacts with","g10119.pdb (interacts with) Gpal_D383_g01598.pdb","0.0296616","false","interacts with","g10119.pdb (interacts with) Gpal_D383_g01598.pdb","g10119.pdb","Gpal_D383_g01598.pdb"
"415889","41.39","interacts with","g767.pdb (interacts with) Gpal_D383_g09829.pdb","8.59314E-5","false","interacts with","g767.pdb (interacts with) Gpal_D383_g09829.pdb","g767.pdb","Gpal_D383_g09829.pdb"
"415829","26.7","interacts with","g7612.pdb (interacts with) Gpal_D383_g13535.pdb","0.0399123","false","interacts with","g7612.pdb (interacts with) Gpal_D383_g13535.pdb","g7612.pdb","Gpal_D383_g13535.pdb"
"415826","33.79","interacts with","g7612.pdb (interacts with) Gpal_D383_g04173.pdb","9.18201E-10","false","interacts with","g7612.pdb (interacts with) Gpal_D383_g04173.pdb","g7612.pdb","Gpal_D383_g04173.pdb"
"412685","26.7","interacts with","g5488.pdb (interacts with) Gpal_D383_g13535.pdb","0.0357684","false","interacts with","g5488.pdb (interacts with) Gpal_D383_g13535.pdb","g5488.pdb","Gpal_D383_g13535.pdb"
"412682","33.54","interacts with","g5488.pdb (interacts with) Gpal_D383_g04173.pdb","2.080674E-7","false","interacts with","g5488.pdb (interacts with) Gpal_D383_g04173.pdb","g5488.pdb","Gpal_D383_g04173.pdb"
"415799","71.02","interacts with","g7572.pdb (interacts with) Gpal_D383_g03220.pdb","1.0905E-11","false","interacts with","g7572.pdb (interacts with) Gpal_D383_g03220.pdb","g7572.pdb","Gpal_D383_g03220.pdb"
"415802","13.48","interacts with","g7572.pdb (interacts with) Gpal_D383_g06404.pdb","0.01162473","false","interacts with","g7572.pdb (interacts with) Gpal_D383_g06404.pdb","g7572.pdb","Gpal_D383_g06404.pdb"
"415070","34.69","interacts with","g7188.pdb (interacts with) Gpal_D383_g03220.pdb","5.80146E-9","false","interacts with","g7188.pdb (interacts with) Gpal_D383_g03220.pdb","g7188.pdb","Gpal_D383_g03220.pdb"
"415073","14.29","interacts with","g7188.pdb (interacts with) Gpal_D383_g06404.pdb","0.00796065","false","interacts with","g7188.pdb (interacts with) Gpal_D383_g06404.pdb","g7188.pdb","Gpal_D383_g06404.pdb"
"412274","20.7","interacts with","g4905.pdb (interacts with) Gpal_D383_g12797.pdb","0.00885486","false","interacts with","g4905.pdb (interacts with) Gpal_D383_g12797.pdb","g4905.pdb","Gpal_D383_g12797.pdb"
"412271","39.27","interacts with","g4905.pdb (interacts with) Gpal_D383_g09038.pdb","7.1973E-8","false","interacts with","g4905.pdb (interacts with) Gpal_D383_g09038.pdb","g4905.pdb","Gpal_D383_g09038.pdb"
"411116","17.83","interacts with","g4180.pdb (interacts with) Gpal_D383_g03220.pdb","0.00276987","false","interacts with","g4180.pdb (interacts with) Gpal_D383_g03220.pdb","g4180.pdb","Gpal_D383_g03220.pdb"
"411122","11.17","interacts with","g4180.pdb (interacts with) Gpal_D383_g09038.pdb","0.00529983","false","interacts with","g4180.pdb (interacts with) Gpal_D383_g09038.pdb","g4180.pdb","Gpal_D383_g09038.pdb"
"411119","46.31","interacts with","g4180.pdb (interacts with) Gpal_D383_g06404.pdb","4.1439E-7","false","interacts with","g4180.pdb (interacts with) Gpal_D383_g06404.pdb","g4180.pdb","Gpal_D383_g06404.pdb"
"407771","53.51","interacts with","g1315.pdb (interacts with) Gpal_D383_g00874.pdb","0.0","false","interacts with","g1315.pdb (interacts with) Gpal_D383_g00874.pdb","g1315.pdb","Gpal_D383_g00874.pdb"
"407777","21.95","interacts with","g1315.pdb (interacts with) Gpal_D383_g09038.pdb","0.00601956","false","interacts with","g1315.pdb (interacts with) Gpal_D383_g09038.pdb","g1315.pdb","Gpal_D383_g09038.pdb"
"407774","15.38","interacts with","g1315.pdb (interacts with) Gpal_D383_g06404.pdb","0.01208274","false","interacts with","g1315.pdb (interacts with) Gpal_D383_g06404.pdb","g1315.pdb","Gpal_D383_g06404.pdb"
"407468","53.62","interacts with","g12622.pdb (interacts with) Gpal_D383_g03220.pdb","0.0","false","interacts with","g12622.pdb (interacts with) Gpal_D383_g03220.pdb","g12622.pdb","Gpal_D383_g03220.pdb"
"407465","15.44","interacts with","g12622.pdb (interacts with) Gpal_D383_g00874.pdb","0.0231186","false","interacts with","g12622.pdb (interacts with) Gpal_D383_g00874.pdb","g12622.pdb","Gpal_D383_g00874.pdb"
"407471","12.5","interacts with","g12622.pdb (interacts with) Gpal_D383_g09038.pdb","0.0399123","false","interacts with","g12622.pdb (interacts with) Gpal_D383_g09038.pdb","g12622.pdb","Gpal_D383_g09038.pdb"
"406739","12.43","interacts with","g12202.pdb (interacts with) Gpal_D383_g12797.pdb","0.00226824","false","interacts with","g12202.pdb (interacts with) Gpal_D383_g12797.pdb","g12202.pdb","Gpal_D383_g12797.pdb"
"406736","66.24","interacts with","g12202.pdb (interacts with) Gpal_D383_g09038.pdb","5.34345E-8","false","interacts with","g12202.pdb (interacts with) Gpal_D383_g09038.pdb","g12202.pdb","Gpal_D383_g09038.pdb"
"406733","24.22","interacts with","g12202.pdb (interacts with) Gpal_D383_g08168.pdb","9.26925E-4","false","interacts with","g12202.pdb (interacts with) Gpal_D383_g08168.pdb","g12202.pdb","Gpal_D383_g08168.pdb"
"406730","12.28","interacts with","g12202.pdb (interacts with) Gpal_D383_g06404.pdb","0.0296616","false","interacts with","g12202.pdb (interacts with) Gpal_D383_g06404.pdb","g12202.pdb","Gpal_D383_g06404.pdb"
"415625","10.54","interacts with","g7501.pdb (interacts with) Gpal_D383_g12617.pdb","2.35548E-4","false","interacts with","g7501.pdb (interacts with) Gpal_D383_g12617.pdb","g7501.pdb","Gpal_D383_g12617.pdb"
"415616","10.1","interacts with","g7501.pdb (interacts with) Gpal_D383_g12271.pdb","0.00224643","false","interacts with","g7501.pdb (interacts with) Gpal_D383_g12271.pdb","g7501.pdb","Gpal_D383_g12271.pdb"
"415598","58.82","interacts with","g7463.pdb (interacts with) Gpal_D383_g11563.pdb","7.21911E-8","false","interacts with","g7463.pdb (interacts with) Gpal_D383_g11563.pdb","g7463.pdb","Gpal_D383_g11563.pdb"
"415595","18.97","interacts with","g7463.pdb (interacts with) Gpal_D383_g10777.pdb","0.0497268","false","interacts with","g7463.pdb (interacts with) Gpal_D383_g10777.pdb","g7463.pdb","Gpal_D383_g10777.pdb"
"415592","11.5","interacts with","g7463.pdb (interacts with) Gpal_D383_g07076.pdb","0.001971624","false","interacts with","g7463.pdb (interacts with) Gpal_D383_g07076.pdb","g7463.pdb","Gpal_D383_g07076.pdb"
"412544","8.93","interacts with","g5303.pdb (interacts with) Gpal_D383_g14405.pdb","0.0316245","false","interacts with","g5303.pdb (interacts with) Gpal_D383_g14405.pdb","g5303.pdb","Gpal_D383_g14405.pdb"
"411110","13.33","interacts with","g4164.pdb (interacts with) Gpal_D383_g10978.pdb","0.00636852","false","interacts with","g4164.pdb (interacts with) Gpal_D383_g10978.pdb","g4164.pdb","Gpal_D383_g10978.pdb"
"411113","11.63","interacts with","g4164.pdb (interacts with) Gpal_D383_g11078.pdb","0.01001079","false","interacts with","g4164.pdb (interacts with) Gpal_D383_g11078.pdb","g4164.pdb","Gpal_D383_g11078.pdb"
"410744","7.69","interacts with","g4015.pdb (interacts with) Gpal_D383_g14111.pdb","0.0353322","false","interacts with","g4015.pdb (interacts with) Gpal_D383_g14111.pdb","g4015.pdb","Gpal_D383_g14111.pdb"
"410741","11.02","interacts with","g4015.pdb (interacts with) Gpal_D383_g11078.pdb","0.0246453","false","interacts with","g4015.pdb (interacts with) Gpal_D383_g11078.pdb","g4015.pdb","Gpal_D383_g11078.pdb"
"410738","8.55","interacts with","g4015.pdb (interacts with) Gpal_D383_g08731.pdb","0.001422012","false","interacts with","g4015.pdb (interacts with) Gpal_D383_g08731.pdb","g4015.pdb","Gpal_D383_g08731.pdb"
"410735","14.75","interacts with","g4012.pdb (interacts with) Gpal_D383_g13156.pdb","0.01125396","false","interacts with","g4012.pdb (interacts with) Gpal_D383_g13156.pdb","g4012.pdb","Gpal_D383_g13156.pdb"
"410726","16.67","interacts with","g4012.pdb (interacts with) Gpal_D383_g05755.pdb","0.0335874","false","interacts with","g4012.pdb (interacts with) Gpal_D383_g05755.pdb","g4012.pdb","Gpal_D383_g05755.pdb"
"410732","15.75","interacts with","g4012.pdb (interacts with) Gpal_D383_g08562.pdb","0.00708825","false","interacts with","g4012.pdb (interacts with) Gpal_D383_g08562.pdb","g4012.pdb","Gpal_D383_g08562.pdb"
"410729","18.52","interacts with","g4012.pdb (interacts with) Gpal_D383_g07076.pdb","0.00606318","false","interacts with","g4012.pdb (interacts with) Gpal_D383_g07076.pdb","g4012.pdb","Gpal_D383_g07076.pdb"
"410723","13.68","interacts with","g4010.pdb (interacts with) Gpal_D383_g15046.pdb","0.0318426","false","interacts with","g4010.pdb (interacts with) Gpal_D383_g15046.pdb","g4010.pdb","Gpal_D383_g15046.pdb"
"410720","11.76","interacts with","g4010.pdb (interacts with) Gpal_D383_g11078.pdb","0.0495087","false","interacts with","g4010.pdb (interacts with) Gpal_D383_g11078.pdb","g4010.pdb","Gpal_D383_g11078.pdb"
"410714","18.52","interacts with","g4010.pdb (interacts with) Gpal_D383_g05755.pdb","0.00244272","false","interacts with","g4010.pdb (interacts with) Gpal_D383_g05755.pdb","g4010.pdb","Gpal_D383_g05755.pdb"
"410711","12.3","interacts with","g4010.pdb (interacts with) Gpal_D383_g00238.pdb","0.0475458","false","interacts with","g4010.pdb (interacts with) Gpal_D383_g00238.pdb","g4010.pdb","Gpal_D383_g00238.pdb"
"410717","11.67","interacts with","g4010.pdb (interacts with) Gpal_D383_g08731.pdb","0.01454727","false","interacts with","g4010.pdb (interacts with) Gpal_D383_g08731.pdb","g4010.pdb","Gpal_D383_g08731.pdb"
"409190","40.65","interacts with","g2221.pdb (interacts with) Gpal_D383_g08562.pdb","9.33468E-6","false","interacts with","g2221.pdb (interacts with) Gpal_D383_g08562.pdb","g2221.pdb","Gpal_D383_g08562.pdb"
"408473","9.42","interacts with","g19.pdb (interacts with) Gpal_D383_g12922.pdb","0.001173378","false","interacts with","g19.pdb (interacts with) Gpal_D383_g12922.pdb","g19.pdb","Gpal_D383_g12922.pdb"
"408470","30.97","interacts with","g19.pdb (interacts with) Gpal_D383_g08562.pdb","2.57358E-5","false","interacts with","g19.pdb (interacts with) Gpal_D383_g08562.pdb","g19.pdb","Gpal_D383_g08562.pdb"
